Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
247492,USB-C Charging Cable,1,11.95,09/12/19 16:30,"149 Jefferson St, Boston, MA 02215"
247493,Wired Headphones,1,11.99,09/25/19 18:27,"548 Sunset St, New York City, NY 10001"
247494,AAA Batteries (4-pack),2,2.99,09/14/19 09:01,"88 Chestnut St, Portland, OR 97035"
247495,Bose SoundSport Headphones,1,99.99,09/01/19 04:55,"918 West St, Dallas, TX 75001"
247496,Google Phone,1,600.0,09/23/19 13:15,"547 5th St, New York City, NY 10001"
247497,Lightning Charging Cable,1,14.95,09/30/19 23:40,"574 Adams St, New York City, NY 10001"
247498,AAA Batteries (4-pack),4,2.99,09/27/19 14:48,"244 Willow St, Boston, MA 02215"
247499,AAA Batteries (4-pack),1,2.99,09/13/19 18:48,"956 Hill St, Los Angeles, CA 90001"
247500,AAA Batteries (4-pack),2,2.99,09/08/19 19:05,"537 South St, Austin, TX 73301"
247501,Wired Headphones,1,11.99,09/26/19 10:54,"572 Main St, Dallas, TX 75001"
247502,Lightning Charging Cable,1,14.95,09/25/19 09:06,"501 5th St, Boston, MA 02215"
247503,Apple Airpods Headphones,1,150.0,09/17/19 09:19,"609 Elm St, San Francisco, CA 94016"
247504,Bose SoundSport Headphones,1,99.99,09/28/19 21:58,"530 Ridge St, Dallas, TX 75001"
247505,Lightning Charging Cable,1,14.95,09/14/19 19:38,"586 Maple St, San Francisco, CA 94016"
247506,Apple Airpods Headphones,1,150.0,09/27/19 12:10,"637 6th St, Seattle, WA 98101"
247507,34in Ultrawide Monitor,1,379.99,09/16/19 13:44,"750 Lakeview St, San Francisco, CA 94016"
247508,USB-C Charging Cable,1,11.95,09/19/19 11:37,"91 Park St, San Francisco, CA 94016"
247509,Bose SoundSport Headphones,1,99.99,09/04/19 18:32,"227 Jefferson St, Los Angeles, CA 90001"
247510,Apple Airpods Headphones,1,150.0,09/02/19 15:53,"261 13th St, New York City, NY 10001"
247511,Lightning Charging Cable,1,14.95,09/08/19 21:08,"319 Maple St, Seattle, WA 98101"
247512,Wired Headphones,1,11.99,09/05/19 21:13,"197 Chestnut St, Portland, OR 97035"
247513,Google Phone,1,600.0,09/12/19 16:19,"386 Church St, Boston, MA 02215"
247514,AAA Batteries (4-pack),2,2.99,09/01/19 10:17,"303 Lincoln St, Dallas, TX 75001"
247515,AAA Batteries (4-pack),1,2.99,09/02/19 12:56,"50 Walnut St, San Francisco, CA 94016"
247516,Bose SoundSport Headphones,1,99.99,09/08/19 21:47,"848 Sunset St, Atlanta, GA 30301"
247517,Bose SoundSport Headphones,1,99.99,09/02/19 11:07,"851 5th St, San Francisco, CA 94016"
247517,27in 4K Gaming Monitor,1,389.99,09/02/19 11:07,"851 5th St, San Francisco, CA 94016"
247518,27in FHD Monitor,1,149.99,09/14/19 10:31,"297 Washington St, New York City, NY 10001"
247519,Apple Airpods Headphones,1,150.0,09/28/19 19:21,"78 Pine St, Los Angeles, CA 90001"
247520,iPhone,1,700.0,09/15/19 18:16,"542 Pine St, Portland, ME 04101"
247521,27in FHD Monitor,1,149.99,09/17/19 13:02,"940 6th St, New York City, NY 10001"
Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
247522,Wired Headphones,1,11.99,09/24/19 12:28,"198 Sunset St, New York City, NY 10001"
247523,27in FHD Monitor,1,149.99,09/26/19 11:06,"223 Hickory St, New York City, NY 10001"
247524,AAA Batteries (4-pack),1,2.99,09/23/19 10:56,"359 Main St, Boston, MA 02215"
247525,Bose SoundSport Headphones,1,99.99,09/03/19 11:52,"682 Cedar St, Los Angeles, CA 90001"
247526,Macbook Pro Laptop,1,1700,09/24/19 20:06,"237 Cedar St, Austin, TX 73301"
247527,iPhone,1,700,09/17/19 20:28,"809 Park St, Boston, MA 02215"
247528,AA Batteries (4-pack),4,3.84,09/02/19 18:14,"72 Church St, New York City, NY 10001"
247529,Bose SoundSport Headphones,1,99.99,09/11/19 14:28,"158 2nd St, Los Angeles, CA 90001"
247530,USB-C Charging Cable,1,11.95,09/15/19 22:24,"180 12th St, San Francisco, CA 94016"
247531,AA Batteries (4-pack),1,3.84,09/09/19 07:48,"763 Madison St, New York City, NY 10001"
Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
247532,Lightning Charging Cable,2,14.95,09/13/19 10:30,"947 2nd St, Seattle, WA 98101"
247532,34in Ultrawide Monitor,1,379.99,09/13/19 10:30,"947 2nd St, Seattle, WA 98101"
247533,Wired Headphones,1,11.99,09/03/19 20:47,"713 Wilson St, San Francisco, CA 94016"
247534,27in FHD Monitor,1,149.99,09/06/19 10:38,"125 11th St, New York City, NY 10001"
247535,20in Monitor,1,109.99,09/19/19 16:45,"862 North St, San Francisco, CA 94016"
247536,Lightning Charging Cable,1,14.95,09/19/19 06:47,"756 North St, San Francisco, CA 94016"
247537,USB-C Charging Cable,1,11.95,09/15/19 09:26,"196 10th St, Los Angeles, CA 90001"
247538,AAA Batteries (4-pack),1,2.99,09/14/19 20:16,"49 Adams St, Portland, OR 97035"
247539,Lightning Charging Cable,1,14.95,09/07/19 15:19,"248 6th St, San Francisco, CA 94016"
247540,Wired Headphones,2,11.99,09/29/19 17:05,"349 Cherry St, Dallas, TX 75001"
247541,Apple Airpods Headphones,1,150,09/03/19 19:22,"867 Wilson St, New York City, NY 10001"
247542,AA Batteries (4-pack),2,3.84,09/19/19 10:43,"235 Forest St, Los Angeles, CA 90001"
247543,Lightning Charging Cable,1,14.95,09/11/19 21:42,"566 West St, New York City, NY 10001"
247544,27in 4K Gaming Monitor,1,389.99,09/08/19 20:12,"422 Pine St, Dallas, TX 75001"
247545,AAA Batteries (4-pack),1,2.99,09/12/19 11:02,"400 6th St, Los Angeles, CA 90001"
247546,Lightning Charging Cable,1,14.95,09/05/19 01:48,"974 Center St, Seattle, WA 98101"
247547,AA Batteries (4-pack),1,3.84,09/07/19 17:40,"9 Elm St, Seattle, WA 98101"
247548,Lightning Charging Cable,1,14.95,09/09/19 17:10,"249 Church St, New York City, NY 10001"
247549,AAA Batteries (4-pack),2,2.99,09/22/19 18:58,"270 Hill St, Los Angeles, CA 90001"
247550,AAA Batteries (4-pack),2,2.99,09/19/19 11:27,"692 Wilson St, Portland, OR 97035"
247551,Apple Airpods Headphones,1,150,09/22/19 00:32,"985 West St, New York City, NY 10001"
247552,AA Batteries (4-pack),2,3.84,09/20/19 18:55,"506 6th St, San Francisco, CA 94016"
247553,Bose SoundSport Headphones,1,99.99,09/19/19 16:28,"124 Ridge St, Atlanta, GA 30301"
247554,AAA Batteries (4-pack),1,2.99,09/23/19 16:00,"532 Lincoln St, New York City, NY 10001"
247555,27in 4K Gaming Monitor,1,389.99,09/15/19 10:11,"441 West St, Dallas, TX 75001"
247556,USB-C Charging Cable,1,11.95,09/21/19 02:55,"561 Highland St, Atlanta, GA 30301"
247557,Apple Airpods Headphones,1,150,09/28/19 13:40,"205 Ridge St, San Francisco, CA 94016"
247558,20in Monitor,1,109.99,09/02/19 11:57,"494 6th St, San Francisco, CA 94016"
247559,Flatscreen TV,1,300,09/08/19 20:41,"126 Madison St, Atlanta, GA 30301"
247560,USB-C Charging Cable,1,11.95,09/24/19 21:51,"433 8th St, Los Angeles, CA 90001"
247561,Vareebadd Phone,1,400,09/27/19 20:18,"925 Jackson St, Boston, MA 02215"
247562,Apple Airpods Headphones,1,150,09/06/19 14:54,"192 Chestnut St, Seattle, WA 98101"
247563,Bose SoundSport Headphones,1,99.99,09/07/19 13:49,"204 Dogwood St, San Francisco, CA 94016"
247564,Flatscreen TV,1,300,09/23/19 12:15,"940 1st St, Portland, OR 97035"
247565,iPhone,1,700,09/28/19 12:06,"37 River St, San Francisco, CA 94016"
247566,27in 4K Gaming Monitor,1,389.99,09/07/19 14:19,"778 Johnson St, San Francisco, CA 94016"
247567,Apple Airpods Headphones,1,150,09/10/19 02:48,"800 Willow St, Portland, OR 97035"
247568,Lightning Charging Cable,1,14.95,09/23/19 18:44,"901 River St, Austin, TX 73301"
247569,Apple Airpods Headphones,1,150,09/07/19 14:14,"630 Dogwood St, San Francisco, CA 94016"
247570,Wired Headphones,1,11.99,09/20/19 17:43,"551 Elm St, Los Angeles, CA 90001"
247571,Wired Headphones,1,11.99,09/22/19 16:41,"781 Lake St, Seattle, WA 98101"
247572,Lightning Charging Cable,1,14.95,09/06/19 15:57,"210 Highland St, Portland, OR 97035"
247573,27in FHD Monitor,1,149.99,09/06/19 00:55,"858 Johnson St, New York City, NY 10001"
247574,Flatscreen TV,1,300,09/12/19 18:25,"489 13th St, New York City, NY 10001"
247575,27in 4K Gaming Monitor,1,389.99,09/28/19 18:07,"300 1st St, Boston, MA 02215"
247576,Bose SoundSport Headphones,1,99.99,09/23/19 20:48,"983 Main St, Seattle, WA 98101"
247577,AAA Batteries (4-pack),1,2.99,09/07/19 18:01,"685 Jackson St, New York City, NY 10001"
247578,AAA Batteries (4-pack),4,2.99,09/16/19 21:14,"154 Main St, San Francisco, CA 94016"
247579,27in FHD Monitor,1,149.99,09/16/19 19:14,"654 Cedar St, Los Angeles, CA 90001"
247580,AAA Batteries (4-pack),1,2.99,09/22/19 19:29,"934 Lakeview St, Portland, OR 97035"
247581,Lightning Charging Cable,1,14.95,09/10/19 11:06,"90 Adams St, New York City, NY 10001"
247582,Apple Airpods Headphones,1,150,09/06/19 08:47,"492 Walnut St, San Francisco, CA 94016"
247583,Vareebadd Phone,1,400,09/21/19 18:09,"903 Chestnut St, San Francisco, CA 94016"
247584,AA Batteries (4-pack),3,3.84,09/20/19 19:21,"162 5th St, San Francisco, CA 94016"
247585,AAA Batteries (4-pack),1,2.99,09/14/19 22:42,"281 West St, San Francisco, CA 94016"
247586,Bose SoundSport Headphones,1,99.99,09/27/19 12:27,"680 Sunset St, San Francisco, CA 94016"
247587,USB-C Charging Cable,1,11.95,09/24/19 20:28,"634 Sunset St, San Francisco, CA 94016"
247588,27in FHD Monitor,1,149.99,09/11/19 02:49,"499 Church St, Los Angeles, CA 90001"
247589,27in FHD Monitor,1,149.99,09/20/19 14:05,"367 Center St, San Francisco, CA 94016"
247590,20in Monitor,1,109.99,09/16/19 15:41,"696 Walnut St, San Francisco, CA 94016"
247591,27in 4K Gaming Monitor,1,389.99,09/29/19 01:41,"350 Center St, Los Angeles, CA 90001"
247592,iPhone,1,700,09/23/19 11:16,"801 Chestnut St, Austin, TX 73301"
247593,20in Monitor,1,109.99,09/08/19 01:42,"266 Spruce St, San Francisco, CA 94016"
247594,Apple Airpods Headphones,1,150,09/18/19 16:19,"608 Chestnut St, San Francisco, CA 94016"
247595,Flatscreen TV,1,300,09/01/19 11:49,"17 Ridge St, Portland, OR 97035"
247596,Lightning Charging Cable,1,14.95,09/05/19 14:58,"42 Washington St, Atlanta, GA 30301"
247597,USB-C Charging Cable,1,11.95,09/19/19 12:52,"389 River St, Portland, OR 97035"
247598,Bose SoundSport Headphones,1,99.99,09/10/19 19:22,"863 Elm St, Los Angeles, CA 90001"
247599,AA Batteries (4-pack),1,3.84,09/08/19 14:27,"509 Madison St, Boston, MA 02215"
247600,Bose SoundSport Headphones,1,99.99,09/28/19 10:10,"43 Meadow St, Atlanta, GA 30301"
247601,LG Washing Machine,1,600.0,09/23/19 14:48,"541 Highland St, Portland, OR 97035"
247602,Apple Airpods Headphones,1,150,09/16/19 08:57,"164 Adams St, New York City, NY 10001"
247603,20in Monitor,1,109.99,09/23/19 11:42,"261 Wilson St, Los Angeles, CA 90001"
247604,AAA Batteries (4-pack),1,2.99,09/11/19 11:42,"507 7th St, San Francisco, CA 94016"
247605,Flatscreen TV,1,300,09/28/19 18:00,"655 Jackson St, San Francisco, CA 94016"
247606,AAA Batteries (4-pack),1,2.99,09/27/19 14:34,"893 Wilson St, San Francisco, CA 94016"
247607,34in Ultrawide Monitor,1,379.99,09/15/19 00:19,"701 Center St, San Francisco, CA 94016"
247608,USB-C Charging Cable,1,11.95,09/26/19 10:46,"315 Lincoln St, Seattle, WA 98101"
247609,20in Monitor,1,109.99,09/21/19 01:14,"965 Meadow St, Dallas, TX 75001"
247610,USB-C Charging Cable,1,11.95,09/15/19 10:37,"610 1st St, Los Angeles, CA 90001"
247611,Wired Headphones,1,11.99,09/22/19 10:23,"689 6th St, Austin, TX 73301"
247612,Wired Headphones,1,11.99,09/13/19 22:35,"568 Park St, Austin, TX 73301"
247613,AA Batteries (4-pack),1,3.84,09/16/19 22:37,"671 14th St, Los Angeles, CA 90001"
247614,Wired Headphones,1,11.99,09/18/19 07:27,"650 North St, Atlanta, GA 30301"
247615,Vareebadd Phone,1,400,09/26/19 07:25,"148 2nd St, Los Angeles, CA 90001"
247616,Wired Headphones,1,11.99,09/19/19 16:16,"443 Maple St, New York City, NY 10001"
247617,USB-C Charging Cable,1,11.95,09/08/19 15:46,"436 11th St, Boston, MA 02215"
247618,Wired Headphones,1,11.99,09/21/19 00:04,"462 Lincoln St, Atlanta, GA 30301"
247619,Wired Headphones,1,11.99,09/26/19 21:35,"746 Main St, Boston, MA 02215"
247620,AA Batteries (4-pack),1,3.84,09/22/19 14:57,"219 Meadow St, Los Angeles, CA 90001"
247621,USB-C Charging Cable,1,11.95,09/20/19 01:50,"705 Spruce St, Boston, MA 02215"
247622,Apple Airpods Headphones,1,150,09/22/19 13:05,"826 Main St, Boston, MA 02215"
247623,USB-C Charging Cable,1,11.95,09/18/19 21:05,"851 8th St, Boston, MA 02215"
247624,ThinkPad Laptop,1,999.99,09/17/19 19:13,"939 Ridge St, Dallas, TX 75001"
247625,AA Batteries (4-pack),1,3.84,09/13/19 07:40,"364 11th St, Dallas, TX 75001"
247626,AA Batteries (4-pack),1,3.84,09/09/19 13:11,"515 Madison St, Seattle, WA 98101"
247627,Macbook Pro Laptop,1,1700,09/13/19 08:19,"806 12th St, Boston, MA 02215"
247628,27in 4K Gaming Monitor,1,389.99,09/14/19 19:16,"425 1st St, Dallas, TX 75001"
247629,iPhone,1,700,09/11/19 16:57,"766 8th St, San Francisco, CA 94016"
247630,Apple Airpods Headphones,1,150,09/04/19 21:34,"761 11th St, San Francisco, CA 94016"
247631,iPhone,1,700,09/18/19 06:30,"162 Church St, Atlanta, GA 30301"
247632,Wired Headphones,1,11.99,09/16/19 17:34,"87 Madison St, San Francisco, CA 94016"
247633,AA Batteries (4-pack),1,3.84,09/04/19 23:33,"409 South St, Los Angeles, CA 90001"
247634,Bose SoundSport Headphones,1,99.99,09/22/19 20:17,"730 9th St, Los Angeles, CA 90001"
247635,iPhone,1,700,09/13/19 00:00,"658 Ridge St, Boston, MA 02215"
247636,Macbook Pro Laptop,1,1700,09/18/19 15:21,"409 Hill St, Los Angeles, CA 90001"
247637,Lightning Charging Cable,1,14.95,09/30/19 19:41,"861 Jackson St, Los Angeles, CA 90001"
247638,27in 4K Gaming Monitor,1,389.99,09/03/19 11:39,"244 Forest St, Austin, TX 73301"
247639,Lightning Charging Cable,1,14.95,09/28/19 18:28,"774 Hickory St, New York City, NY 10001"
247640,AAA Batteries (4-pack),2,2.99,09/30/19 23:56,"402 Meadow St, Boston, MA 02215"
247641,Flatscreen TV,1,300,09/16/19 21:19,"187 Wilson St, Los Angeles, CA 90001"
247642,AA Batteries (4-pack),1,3.84,09/26/19 10:21,"324 Hickory St, Atlanta, GA 30301"
247643,27in FHD Monitor,1,149.99,09/19/19 10:50,"87 14th St, Boston, MA 02215"
247644,Apple Airpods Headphones,1,150,09/23/19 13:37,"953 Cedar St, Dallas, TX 75001"
247644,AA Batteries (4-pack),1,3.84,09/23/19 13:37,"953 Cedar St, Dallas, TX 75001"
247645,Wired Headphones,1,11.99,09/19/19 18:04,"524 Johnson St, Los Angeles, CA 90001"
247646,AAA Batteries (4-pack),1,2.99,09/24/19 19:16,"133 Highland St, Atlanta, GA 30301"
247647,Lightning Charging Cable,3,14.95,09/21/19 09:30,"896 Forest St, San Francisco, CA 94016"
247648,AA Batteries (4-pack),1,3.84,09/07/19 03:03,"111 Pine St, Austin, TX 73301"
247649,27in FHD Monitor,1,149.99,09/26/19 01:19,"251 Maple St, Portland, OR 97035"
247650,Wired Headphones,1,11.99,09/15/19 16:51,"416 Hill St, Boston, MA 02215"
247651,ThinkPad Laptop,1,999.99,09/20/19 21:34,"185 Cherry St, San Francisco, CA 94016"
247652,Lightning Charging Cable,1,14.95,09/12/19 17:15,"582 Pine St, Portland, ME 04101"
247653,Lightning Charging Cable,1,14.95,09/17/19 17:41,"905 Center St, San Francisco, CA 94016"
247654,Wired Headphones,1,11.99,09/27/19 13:32,"669 Cedar St, Los Angeles, CA 90001"
247655,Apple Airpods Headphones,1,150,09/20/19 12:00,"453 Sunset St, Austin, TX 73301"
247656,Flatscreen TV,1,300,09/11/19 11:48,"11 Forest St, Los Angeles, CA 90001"
247657,Bose SoundSport Headphones,1,99.99,09/02/19 11:16,"797 Dogwood St, San Francisco, CA 94016"
247658,Google Phone,1,600,09/06/19 13:43,"699 Dogwood St, Boston, MA 02215"
247658,USB-C Charging Cable,1,11.95,09/06/19 13:43,"699 Dogwood St, Boston, MA 02215"
247659,AA Batteries (4-pack),1,3.84,09/17/19 19:08,"145 4th St, Atlanta, GA 30301"
247660,Lightning Charging Cable,1,14.95,09/25/19 08:39,"85 Adams St, Los Angeles, CA 90001"
247661,USB-C Charging Cable,1,11.95,09/11/19 12:17,"940 Walnut St, San Francisco, CA 94016"
247662,ThinkPad Laptop,1,999.99,09/15/19 09:03,"490 7th St, Seattle, WA 98101"
247663,AAA Batteries (4-pack),1,2.99,09/26/19 21:25,"974 9th St, San Francisco, CA 94016"
247664,Google Phone,1,600,09/26/19 11:20,"244 Cedar St, New York City, NY 10001"
247665,USB-C Charging Cable,1,11.95,09/27/19 19:46,"61 Lincoln St, Atlanta, GA 30301"
247666,USB-C Charging Cable,1,11.95,09/02/19 11:40,"230 Main St, Seattle, WA 98101"
247667,iPhone,1,700,09/17/19 16:03,"411 Church St, San Francisco, CA 94016"
247668,Lightning Charging Cable,1,14.95,09/23/19 15:44,"15 Highland St, Portland, OR 97035"
247669,AAA Batteries (4-pack),1,2.99,09/22/19 17:55,"778 Chestnut St, New York City, NY 10001"
247670,Bose SoundSport Headphones,1,99.99,09/06/19 22:14,"637 Highland St, Los Angeles, CA 90001"
247671,ThinkPad Laptop,1,999.99,09/10/19 10:06,"290 Maple St, Dallas, TX 75001"
247672,20in Monitor,1,109.99,09/15/19 11:40,"529 Johnson St, Atlanta, GA 30301"
247673,USB-C Charging Cable,1,11.95,09/16/19 19:06,"858 Hill St, San Francisco, CA 94016"
247674,USB-C Charging Cable,1,11.95,09/20/19 11:28,"568 Cedar St, New York City, NY 10001"
247675,iPhone,1,700,09/10/19 09:55,"713 12th St, New York City, NY 10001"
247676,Flatscreen TV,1,300,09/23/19 16:19,"260 Dogwood St, Atlanta, GA 30301"
247677,AAA Batteries (4-pack),1,2.99,09/19/19 02:08,"787 Wilson St, New York City, NY 10001"
247678,iPhone,1,700,09/17/19 07:55,"656 Hickory St, Portland, OR 97035"
247679,Lightning Charging Cable,1,14.95,09/21/19 10:58,"484 Jefferson St, Los Angeles, CA 90001"
247680,Macbook Pro Laptop,1,1700,09/30/19 14:38,"390 Ridge St, Los Angeles, CA 90001"
247681,Apple Airpods Headphones,1,150,09/09/19 12:34,"503 Maple St, Atlanta, GA 30301"
247682,AA Batteries (4-pack),2,3.84,09/11/19 15:02,"486 Washington St, New York City, NY 10001"
247683,Apple Airpods Headphones,1,150,09/17/19 20:38,"389 4th St, San Francisco, CA 94016"
247684,iPhone,1,700,09/09/19 21:21,"181 Lincoln St, San Francisco, CA 94016"
247685,USB-C Charging Cable,1,11.95,09/20/19 19:52,"22 Elm St, San Francisco, CA 94016"
247686,ThinkPad Laptop,1,999.99,09/23/19 23:27,"473 10th St, San Francisco, CA 94016"
247687,Bose SoundSport Headphones,1,99.99,09/12/19 20:29,"95 10th St, New York City, NY 10001"
247688,Apple Airpods Headphones,1,150,09/13/19 19:37,"114 Walnut St, Boston, MA 02215"
247689,Google Phone,1,600,09/11/19 14:07,"80 14th St, Boston, MA 02215"
247689,USB-C Charging Cable,1,11.95,09/11/19 14:07,"80 14th St, Boston, MA 02215"
247690,Apple Airpods Headphones,1,150,09/15/19 18:17,"890 9th St, Seattle, WA 98101"
247691,Bose SoundSport Headphones,1,99.99,09/27/19 11:28,"888 Highland St, New York City, NY 10001"
247692,Bose SoundSport Headphones,1,99.99,09/12/19 10:58,"308 Sunset St, San Francisco, CA 94016"
247693,27in 4K Gaming Monitor,1,389.99,09/25/19 15:38,"111 South St, Los Angeles, CA 90001"
247694,AAA Batteries (4-pack),1,2.99,09/26/19 07:52,"129 Park St, Atlanta, GA 30301"
247695,Apple Airpods Headphones,1,150,09/21/19 17:02,"183 5th St, Seattle, WA 98101"
247696,iPhone,1,700,09/03/19 14:13,"502 Lakeview St, Los Angeles, CA 90001"
247697,AAA Batteries (4-pack),3,2.99,09/11/19 22:52,"992 Cherry St, Austin, TX 73301"
247698,USB-C Charging Cable,1,11.95,09/27/19 22:17,"196 Pine St, San Francisco, CA 94016"
247699,AAA Batteries (4-pack),2,2.99,09/22/19 19:10,"577 Walnut St, Los Angeles, CA 90001"
247700,Flatscreen TV,1,300,09/18/19 19:15,"460 Adams St, Seattle, WA 98101"
247701,Apple Airpods Headphones,1,150,09/05/19 11:58,"632 Sunset St, Los Angeles, CA 90001"
247702,AAA Batteries (4-pack),1,2.99,09/02/19 12:22,"861 Washington St, Austin, TX 73301"
247703,AAA Batteries (4-pack),3,2.99,09/14/19 15:47,"352 6th St, New York City, NY 10001"
247704,Wired Headphones,1,11.99,09/15/19 14:53,"371 Spruce St, Los Angeles, CA 90001"
247705,Flatscreen TV,1,300,09/23/19 12:16,"256 Hickory St, San Francisco, CA 94016"
247706,Bose SoundSport Headphones,1,99.99,09/02/19 14:04,"853 North St, San Francisco, CA 94016"
247707,Apple Airpods Headphones,1,150,09/17/19 13:38,"932 Jefferson St, Boston, MA 02215"
247708,Bose SoundSport Headphones,1,99.99,09/17/19 17:17,"180 Jackson St, New York City, NY 10001"
247709,AA Batteries (4-pack),1,3.84,09/12/19 15:43,"320 Hickory St, San Francisco, CA 94016"
247710,Apple Airpods Headphones,1,150,09/18/19 22:36,"493 West St, San Francisco, CA 94016"
247711,USB-C Charging Cable,1,11.95,09/25/19 02:02,"656 Madison St, Boston, MA 02215"
247712,Wired Headphones,1,11.99,09/19/19 17:16,"766 South St, New York City, NY 10001"
247713,AA Batteries (4-pack),2,3.84,09/05/19 19:43,"864 Park St, San Francisco, CA 94016"
247714,AA Batteries (4-pack),1,3.84,09/27/19 19:16,"222 10th St, Boston, MA 02215"
247715,AAA Batteries (4-pack),2,2.99,09/30/19 20:47,"92 Lakeview St, Atlanta, GA 30301"
247716,27in FHD Monitor,1,149.99,09/10/19 21:09,"810 Main St, New York City, NY 10001"
247717,AAA Batteries (4-pack),1,2.99,09/05/19 01:44,"673 9th St, San Francisco, CA 94016"
247718,Lightning Charging Cable,1,14.95,09/11/19 20:29,"9 Madison St, Atlanta, GA 30301"
247719,Wired Headphones,1,11.99,09/22/19 14:37,"201 Elm St, Seattle, WA 98101"
247720,AA Batteries (4-pack),1,3.84,09/08/19 16:56,"630 6th St, San Francisco, CA 94016"
247721,AAA Batteries (4-pack),2,2.99,09/25/19 15:36,"995 River St, Los Angeles, CA 90001"
247722,Lightning Charging Cable,1,14.95,09/10/19 16:01,"646 Lincoln St, Austin, TX 73301"
247723,Vareebadd Phone,1,400,09/02/19 21:40,"142 Hill St, Boston, MA 02215"
247724,AA Batteries (4-pack),1,3.84,09/24/19 21:56,"267 Church St, Los Angeles, CA 90001"
247725,27in FHD Monitor,1,149.99,09/07/19 19:34,"209 Adams St, New York City, NY 10001"
247726,27in 4K Gaming Monitor,1,389.99,09/02/19 10:37,"426 Cherry St, New York City, NY 10001"
247727,34in Ultrawide Monitor,1,379.99,09/02/19 12:31,"833 Madison St, San Francisco, CA 94016"
247728,Apple Airpods Headphones,1,150,09/18/19 21:42,"650 Wilson St, Atlanta, GA 30301"
247729,Bose SoundSport Headphones,1,99.99,09/23/19 04:33,"694 Walnut St, San Francisco, CA 94016"
247730,USB-C Charging Cable,1,11.95,09/03/19 22:56,"158 Pine St, Boston, MA 02215"
247731,AAA Batteries (4-pack),2,2.99,09/27/19 09:14,"264 6th St, San Francisco, CA 94016"
247732,AA Batteries (4-pack),1,3.84,09/18/19 10:49,"80 Pine St, Los Angeles, CA 90001"
247733,Bose SoundSport Headphones,1,99.99,09/03/19 18:10,"708 Willow St, San Francisco, CA 94016"
247734,Bose SoundSport Headphones,1,99.99,09/29/19 08:26,"139 Wilson St, Seattle, WA 98101"
247735,AA Batteries (4-pack),1,3.84,09/29/19 23:19,"784 Highland St, San Francisco, CA 94016"
247736,Wired Headphones,1,11.99,09/25/19 12:43,"416 Johnson St, Austin, TX 73301"
247737,Lightning Charging Cable,1,14.95,09/17/19 21:49,"436 5th St, San Francisco, CA 94016"
247738,USB-C Charging Cable,1,11.95,09/27/19 18:50,"98 Spruce St, Atlanta, GA 30301"
247739,iPhone,1,700,09/03/19 11:06,"307 Walnut St, Boston, MA 02215"
247740,AA Batteries (4-pack),2,3.84,09/07/19 11:22,"396 Cherry St, Boston, MA 02215"
247740,34in Ultrawide Monitor,1,379.99,09/07/19 11:22,"396 Cherry St, Boston, MA 02215"
